customer_id,occupation_type,declared_monthly_income,estimated_monthly_income
CUST001256,salaried,62000.0,61573.848
CUST001257,business_owner,69250.0,67402.445
CUST001258,salaried,15250.0,16064.003
CUST001259,salaried,48750.0,50011.83
CUST001260,self_employed,45833.333333333336,48046.48
CUST001261,business_owner,55916.666666666664,60752.848
CUST001262,self_employed,60333.333333333336,49886.125
CUST001263,self_employed,20083.333333333332,47246.438
CUST001264,salaried,58500.0,56318.695
CUST001265,business_owner,38083.333333333336,64230.633
CUST001266,salaried,66416.66666666667,69174.875
CUST001267,salaried,37000.0,37278.49
CUST001268,business_owner,66750.0,149573.86
CUST001269,salaried,59000.0,58802.066
CUST001270,salaried,28000.0,25250.482
CUST001271,self_employed,82583.33333333333,107557.36
CUST001272,salaried,34166.666666666664,35392.754
CUST001273,salaried,84916.66666666667,77986.516
CUST001274,self_employed,40083.333333333336,23913.695
CUST001275,self_employed,75000.0,56918.926
CUST001276,self_employed,31500.0,30546.266
CUST001277,salaried,76500.0,78611.17
CUST001278,salaried,66666.66666666667,66571.266
CUST001279,self_employed,27416.666666666668,24359.062
CUST001280,salaried,42000.0,43762.74
CUST001281,salaried,41583.333333333336,42187.746
CUST001282,salaried,28666.666666666668,30285.266
CUST001283,salaried,52583.333333333336,53002.957
CUST001284,salaried,196916.66666666666,192463.44
CUST001285,self_employed,21666.666666666668,17334.451
CUST001286,business_owner,29083.333333333332,54527.76
CUST001287,salaried,66916.66666666667,65970.5
CUST001288,self_employed,54833.333333333336,93780.74
CUST001289,salaried,42333.333333333336,43558.906
CUST001290,salaried,78333.33333333333,78987.695
CUST001291,self_employed,85833.33333333333,83462.66
CUST001292,salaried,36416.666666666664,33664.33
CUST001293,business_owner,40666.666666666664,32773.39
CUST001294,salaried,38666.666666666664,38438.773
CUST001295,salaried,49916.666666666664,44156.695
CUST001296,salaried,31666.666666666668,33376.98
CUST001297,salaried,80083.33333333333,79873.52
CUST001298,business_owner,35333.333333333336,35151.918
CUST001299,self_employed,23416.666666666668,44364.395
CUST001300,salaried,62166.666666666664,59377.81
CUST001301,salaried,119666.66666666667,105140.805
CUST001302,self_employed,73833.33333333333,79816.305
CUST001303,self_employed,70833.33333333333,53087.24
CUST001304,salaried,94416.66666666667,102905.16
CUST001305,salaried,29416.666666666668,28021.852
CUST001306,salaried,15583.333333333334,16285.468
CUST001307,salaried,162166.66666666666,159759.14
CUST001308,salaried,62750.0,62839.145
CUST001309,salaried,42250.0,42503.703
CUST001310,salaried,41333.333333333336,41801.57
CUST001311,salaried,42750.0,41405.734
CUST001312,salaried,40000.0,38464.66
CUST001313,business_owner,50333.333333333336,40770.516
CUST001314,salaried,39833.333333333336,41118.348
CUST001315,salaried,40750.0,42888.73
CUST001316,salaried,56333.333333333336,52324.71
CUST001317,salaried,127250.0,122963.85
CUST001318,business_owner,53333.333333333336,49008.844
CUST001319,salaried,31000.0,31611.604
CUST001320,salaried,96750.0,96647.08
CUST001321,business_owner,54833.333333333336,55662.03
CUST001322,self_employed,21666.666666666668,46898.74
CUST001323,self_employed,29583.333333333332,59111.957
CUST001324,salaried,97666.66666666667,98324.29
CUST001325,salaried,46750.0,47475.586
CUST001326,self_employed,33833.333333333336,39880.344
CUST001327,salaried,222500.0,231638.92
CUST001328,self_employed,28833.333333333332,52705.617
CUST001329,self_employed,45166.666666666664,48776.23
CUST001330,salaried,38250.0,38509.03
CUST001331,salaried,44250.0,47002.63
CUST001332,salaried,33666.666666666664,35202.73
CUST001333,salaried,154833.33333333334,158095.22
CUST001334,self_employed,59583.333333333336,73199.23
CUST001335,self_employed,35416.666666666664,51475.625
CUST001336,salaried,73166.66666666667,72840.46
CUST001337,self_employed,40750.0,50696.64
CUST001338,salaried,44000.0,43804.46
CUST001339,self_employed,88000.0,74647.84
CUST001340,salaried,58333.333333333336,58280.227
CUST001341,self_employed,25500.0,29544.348
CUST001342,self_employed,36250.0,34929.566
CUST001343,salaried,116000.0,117655.33
CUST001344,salaried,30833.333333333332,29814.865
CUST001345,business_owner,19083.333333333332,12393.824
CUST001346,salaried,53916.666666666664,47683.34
CUST001347,self_employed,180916.66666666666,186275.22
CUST001348,business_owner,40750.0,48045.227
CUST001349,business_owner,19583.333333333332,24823.795
CUST001350,salaried,71333.33333333333,68296.77
CUST001351,self_employed,111583.33333333333,84845.18
CUST001352,business_owner,18750.0,25146.143
CUST001353,salaried,45166.666666666664,49214.36
CUST001354,salaried,92916.66666666667,86618.5
CUST001355,salaried,159000.0,152327.14
CUST001356,self_employed,28583.333333333332,45727.332
CUST001357,salaried,71916.66666666667,77431.78
CUST001358,salaried,27333.333333333332,27416.37
CUST001359,salaried,15333.333333333334,15671.612
CUST001360,self_employed,25166.666666666668,65562.1
CUST001361,salaried,59916.666666666664,62994.234
CUST001362,business_owner,98833.33333333333,89204.945
CUST001363,self_employed,49500.0,62261.816
CUST001364,business_owner,53333.333333333336,66938.73
CUST001365,business_owner,29250.0,41292.137
CUST001366,salaried,37000.0,35981.42
CUST001367,self_employed,11000.0,26127.488
CUST001368,salaried,63166.666666666664,62508.516
CUST001369,business_owner,24416.666666666668,22379.975
CUST001370,salaried,42750.0,41718.49
CUST001371,self_employed,57916.666666666664,68046.96
CUST001372,self_employed,25916.666666666668,24184.86
CUST001373,salaried,27416.666666666668,29105.75
CUST001374,self_employed,22833.333333333332,42586.47
CUST001375,salaried,66583.33333333333,68489.73
CUST001376,salaried,63833.333333333336,64942.562
CUST001377,salaried,14250.0,15319.639
CUST001378,salaried,101000.0,101659.63
CUST001379,salaried,38500.0,38195.992
CUST001380,business_owner,12500.0,28245.432
CUST001381,salaried,30833.333333333332,30069.658
CUST001382,salaried,87166.66666666667,92791.09
CUST001383,business_owner,68416.66666666667,49326.555
CUST001384,self_employed,10916.666666666666,26204.57
CUST001385,salaried,53500.0,55908.23
CUST001386,business_owner,55666.666666666664,48754.812
CUST001387,salaried,43916.666666666664,41336.758
CUST001388,salaried,43583.333333333336,45735.996
CUST001389,salaried,61166.666666666664,55023.934
CUST001390,self_employed,110250.0,75295.805
CUST001391,salaried,44166.666666666664,46512.992
CUST001392,salaried,37416.666666666664,40885.746
CUST001393,self_employed,25833.333333333332,25369.654
CUST001394,salaried,64250.0,64272.98
CUST001395,salaried,37583.333333333336,37265.637
CUST001396,self_employed,14000.0,35499.062
CUST001397,self_employed,32166.666666666668,36286.383
CUST001398,salaried,51416.666666666664,54317.91
CUST001399,salaried,29166.666666666668,28824.395
CUST001400,business_owner,82666.66666666667,64063.375
CUST001401,salaried,52916.666666666664,55218.96
CUST001402,salaried,104333.33333333333,107297.44
CUST001403,salaried,77000.0,75316.05
CUST001404,salaried,42500.0,45108.844
CUST001405,business_owner,25083.333333333332,34734.996
CUST001406,salaried,78583.33333333333,83364.21
CUST001407,salaried,87750.0,84569.805
CUST001408,salaried,57083.333333333336,61919.566
CUST001409,salaried,22916.666666666668,23525.104
CUST001410,salaried,79333.33333333333,77299.72
CUST001411,business_owner,55083.333333333336,73088.0
CUST001412,self_employed,64500.0,55743.44
CUST001413,salaried,107500.0,109274.766
CUST001414,salaried,156916.66666666666,159046.69
CUST001415,salaried,101416.66666666667,106749.445
CUST001416,salaried,40166.666666666664,40288.664
CUST001417,salaried,42000.0,41843.523
CUST001418,salaried,53166.666666666664,54187.438
CUST001419,self_employed,24916.666666666668,62765.78
CUST001420,business_owner,15333.333333333334,15079.72
CUST001421,salaried,107583.33333333333,112931.73
CUST001422,business_owner,16083.333333333334,37927.76
CUST001423,salaried,17250.0,17776.57
CUST001424,salaried,88666.66666666667,93286.5
CUST001425,self_employed,84833.33333333333,63783.598
CUST001426,salaried,41500.0,42604.58
CUST001427,salaried,42666.666666666664,45098.723
CUST001428,self_employed,216083.33333333334,132669.97
CUST001429,salaried,37083.333333333336,38501.188
CUST001430,business_owner,61750.0,107718.32
CUST001431,salaried,19833.333333333332,20030.549
CUST001432,self_employed,38083.333333333336,51294.016
CUST001433,salaried,90583.33333333333,87885.45
CUST001434,salaried,78083.33333333333,76284.92
CUST001435,salaried,94083.33333333333,96196.6
CUST001436,business_owner,43083.333333333336,40349.332
CUST001437,salaried,45583.333333333336,47894.945
CUST001438,business_owner,25500.0,23965.098
CUST001439,salaried,28916.666666666668,26937.861
CUST001440,salaried,27333.333333333332,30129.852
CUST001441,salaried,64000.0,62944.68
CUST001442,salaried,113000.0,107162.74
CUST001443,business_owner,171916.66666666666,134684.72
CUST001444,salaried,64416.666666666664,62585.03
CUST001445,self_employed,36916.666666666664,49492.125
CUST001446,salaried,80666.66666666667,80780.875
CUST001447,salaried,74416.66666666667,74114.586
CUST001448,self_employed,27833.333333333332,37962.992
CUST001449,business_owner,20416.666666666668,45881.066
CUST001450,self_employed,27833.333333333332,32867.586
CUST001451,salaried,34916.666666666664,35272.65
CUST001452,self_employed,46666.666666666664,49721.33
CUST001453,self_employed,25500.0,33063.79
CUST001454,salaried,31416.666666666668,31161.762
CUST001455,self_employed,28750.0,34421.246
CUST001456,salaried,105333.33333333333,104612.125
CUST001457,self_employed,75666.66666666667,84588.18
CUST001458,business_owner,72416.66666666667,98992.29
CUST001459,business_owner,21333.333333333332,49145.492
CUST001460,self_employed,29500.0,34404.766
CUST001461,self_employed,16833.333333333332,24612.4
CUST001462,self_employed,41666.666666666664,67534.01
CUST001463,salaried,98666.66666666667,94931.08
CUST001464,salaried,32833.333333333336,34813.684
CUST001465,salaried,18500.0,19818.434
CUST001466,salaried,28250.0,27192.914
CUST001467,business_owner,25416.666666666668,59220.92
CUST001468,business_owner,96416.66666666667,95631.664
CUST001469,salaried,39833.333333333336,37342.332
CUST001470,salaried,61083.333333333336,59765.91
CUST001471,self_employed,59166.666666666664,69283.91
CUST001472,salaried,34166.666666666664,31866.965
CUST001473,self_employed,32166.666666666668,29808.982
CUST001474,business_owner,28666.666666666668,28852.773
CUST001475,salaried,82416.66666666667,78133.06
CUST001476,salaried,114333.33333333333,116780.25
CUST001477,salaried,87500.0,87406.73
CUST001478,salaried,28250.0,30893.875
CUST001479,salaried,66833.33333333333,65404.05
CUST001480,salaried,14750.0,15256.519
CUST001481,salaried,74083.33333333333,76154.47
CUST001482,salaried,93666.66666666667,93501.58
CUST001483,salaried,76083.33333333333,79140.68
CUST001484,self_employed,11333.333333333334,27063.521
CUST001485,salaried,47083.333333333336,43591.094
CUST001486,business_owner,34250.0,46834.37
CUST001487,salaried,36333.333333333336,35592.36
CUST001488,salaried,78833.33333333333,78750.17
CUST001489,salaried,97250.0,93846.01
CUST001490,self_employed,37416.666666666664,34414.016
CUST001491,salaried,52750.0,53418.504
CUST001492,salaried,42750.0,42161.906
CUST001493,salaried,73666.66666666667,71045.03
CUST001494,business_owner,20250.0,36516.785
CUST001495,salaried,50500.0,51623.406
CUST001496,salaried,41500.0,42389.832
CUST001497,business_owner,55000.0,74413.766
CUST001498,salaried,139583.33333333334,137329.78
CUST001499,salaried,54083.333333333336,51140.723
CUST001500,self_employed,19416.666666666668,24913.668
CUST001501,salaried,50750.0,50493.08
CUST001502,salaried,103750.0,103991.9
CUST001503,salaried,20500.0,21840.459
CUST001504,salaried,66583.33333333333,67443.5
CUST001505,business_owner,45166.666666666664,51955.316
CUST001506,self_employed,95916.66666666667,56656.703
CUST001507,salaried,33333.333333333336,33347.2
CUST001508,salaried,74833.33333333333,78743.77
CUST001509,self_employed,27416.666666666668,32964.414
CUST001510,self_employed,87416.66666666667,68797.87
CUST001511,salaried,81000.0,84834.33
CUST001512,business_owner,25833.333333333332,39134.79
CUST001513,salaried,97916.66666666667,93656.1
CUST001514,self_employed,32166.666666666668,39470.133
CUST001515,salaried,55666.666666666664,52224.777
CUST001516,salaried,71916.66666666667,75234.945
CUST001517,self_employed,30083.333333333332,33685.297
CUST001518,self_employed,41333.333333333336,56585.273
CUST001519,salaried,47833.333333333336,47535.816
CUST001520,salaried,46083.333333333336,47566.63
CUST001521,self_employed,55083.333333333336,87627.625
CUST001522,salaried,61166.666666666664,59796.547
CUST001523,salaried,29583.333333333332,30708.967
CUST001524,self_employed,32750.0,32865.152
CUST001525,salaried,44333.333333333336,44905.066
CUST001526,salaried,48833.333333333336,45567.527
CUST001527,salaried,131583.33333333334,133062.42
CUST001528,business_owner,63250.0,96830.33
CUST001529,salaried,20083.333333333332,20894.818
CUST001530,self_employed,31666.666666666668,39589.566
CUST001531,business_owner,78916.66666666667,47074.668
CUST001532,self_employed,46416.666666666664,62948.977
CUST001533,salaried,35666.666666666664,38158.473
CUST001534,salaried,38083.333333333336,41755.207
CUST001535,salaried,52916.666666666664,51884.086
CUST001536,salaried,98166.66666666667,95754.33
CUST001537,business_owner,64083.333333333336,50015.586
CUST001538,self_employed,38500.0,42182.793
CUST001539,salaried,87166.66666666667,86217.11
CUST001540,salaried,35083.333333333336,36901.4
CUST001541,business_owner,33666.666666666664,51529.14
CUST001542,salaried,52250.0,52576.016
CUST001543,self_employed,89333.33333333333,103580.56
CUST001544,salaried,64416.666666666664,66066.95
CUST001545,self_employed,27416.666666666668,49675.56
CUST001546,self_employed,36416.666666666664,25218.174
CUST001547,salaried,66833.33333333333,64054.98
CUST001548,salaried,74916.66666666667,74661.555
CUST001549,self_employed,35000.0,64241.34
CUST001550,salaried,52000.0,51466.88
CUST001551,salaried,48416.666666666664,50139.656
CUST001552,salaried,48750.0,46623.805
CUST001553,salaried,102083.33333333333,104742.73
CUST001554,self_employed,36833.333333333336,53050.14
CUST001555,salaried,40000.0,41559.562
CUST001556,salaried,60833.333333333336,60361.72
CUST001557,business_owner,13166.666666666666,24965.855
CUST001558,salaried,89000.0,92259.33
CUST001559,salaried,37833.333333333336,39545.46
CUST001560,self_employed,42583.333333333336,33271.62
CUST001561,business_owner,35750.0,47138.594
CUST001562,salaried,60083.333333333336,65473.258
CUST001563,self_employed,49500.0,43872.754
CUST001564,salaried,83333.33333333333,81287.016
CUST001565,salaried,45500.0,45232.32
CUST001566,business_owner,63000.0,56348.93
CUST001567,business_owner,127416.66666666667,92560.53
CUST001568,salaried,27000.0,27420.85
CUST001569,salaried,23166.666666666668,23260.125
CUST001570,salaried,107583.33333333333,109916.91
CUST001571,salaried,62083.333333333336,57417.434
CUST001572,business_owner,128833.33333333333,99036.81
CUST001573,self_employed,22166.666666666668,40856.66
CUST001574,salaried,131583.33333333334,134246.31
CUST001575,salaried,47416.666666666664,52523.367
CUST001576,salaried,49333.333333333336,51506.08
CUST001577,salaried,57833.333333333336,57805.26
CUST001578,self_employed,57250.0,37592.195
CUST001579,salaried,29166.666666666668,26542.318
CUST001580,salaried,59083.333333333336,59065.117
CUST001581,self_employed,25083.333333333332,36455.707
CUST001582,business_owner,27750.0,48118.797
CUST001583,salaried,26833.333333333332,26232.36
CUST001584,salaried,83750.0,81229.54
CUST001585,salaried,74000.0,76638.75
CUST001586,salaried,75166.66666666667,80656.62
CUST001587,salaried,93250.0,93472.95
CUST001588,self_employed,26083.333333333332,59317.42
CUST001589,salaried,82750.0,79960.516
CUST001590,salaried,53583.333333333336,53098.594
CUST001591,business_owner,22833.333333333332,23207.557
CUST001592,salaried,116333.33333333333,119971.9
CUST001593,self_employed,50000.0,41728.74
CUST001594,self_employed,16416.666666666668,19331.72
CUST001595,self_employed,14666.666666666666,21948.373
CUST001596,self_employed,229916.66666666666,196867.4
CUST001597,self_employed,51416.666666666664,57739.08
CUST001598,self_employed,31666.666666666668,30477.977
CUST001599,salaried,27916.666666666668,28035.576
CUST001600,salaried,72583.33333333333,73518.52
CUST001601,salaried,65166.666666666664,64412.33
CUST001602,salaried,56750.0,58020.91
CUST001603,salaried,52833.333333333336,47119.785
CUST001604,salaried,79750.0,84700.3
CUST001605,salaried,48500.0,52190.273
CUST001606,salaried,79250.0,81596.47
CUST001607,salaried,53166.666666666664,51838.574
CUST001608,self_employed,39500.0,27013.36
CUST001609,salaried,103416.66666666667,101403.48
CUST001610,self_employed,28083.333333333332,39162.55
CUST001611,salaried,57333.333333333336,55583.91
CUST001612,business_owner,60083.333333333336,47102.53
CUST001613,self_employed,33500.0,79183.33
CUST001614,salaried,66250.0,67165.1
CUST001615,business_owner,63416.666666666664,44421.24
CUST001616,salaried,34416.666666666664,34586.37
CUST001617,salaried,19333.333333333332,18698.998
CUST001618,self_employed,61916.666666666664,71476.375
CUST001619,salaried,60250.0,58965.215
CUST001620,salaried,50000.0,51508.082
CUST001621,salaried,15166.666666666666,16612.652
CUST001622,salaried,51750.0,51689.113
CUST001623,salaried,48416.666666666664,47688.13
CUST001624,salaried,72750.0,70829.95
CUST001625,salaried,86833.33333333333,82964.01
CUST001626,self_employed,91750.0,61829.613
CUST001627,salaried,90166.66666666667,88692.29
CUST001628,salaried,71333.33333333333,74428.48
CUST001629,self_employed,44250.0,45494.17
CUST001630,salaried,38666.666666666664,41247.016
CUST001631,salaried,56583.333333333336,57040.176
CUST001632,self_employed,18416.666666666668,30900.69
CUST001633,business_owner,61666.666666666664,86327.695
CUST001634,salaried,58583.333333333336,63330.13
CUST001635,salaried,73333.33333333333,75067.01
CUST001636,self_employed,38000.0,37509.844
CUST001637,business_owner,63166.666666666664,94652.266
CUST001638,salaried,48416.666666666664,49574.613
CUST001639,salaried,51833.333333333336,52132.742
CUST001640,salaried,64166.666666666664,66251.266
CUST001641,salaried,90583.33333333333,89940.97
CUST001642,business_owner,122916.66666666667,207740.75
CUST001643,self_employed,84583.33333333333,89668.484
CUST001644,salaried,30166.666666666668,28835.94
CUST001645,self_employed,48583.333333333336,37660.227
CUST001646,self_employed,39166.666666666664,28977.076
CUST001647,salaried,26750.0,27233.727
CUST001648,self_employed,12916.666666666666,17817.762
CUST001649,salaried,54750.0,52441.69
CUST001650,salaried,93833.33333333333,99952.695
CUST001651,salaried,53916.666666666664,53361.0
CUST001652,salaried,63416.666666666664,63138.035
CUST001653,business_owner,22666.666666666668,19960.053
CUST001654,salaried,111750.0,115407.42
CUST001655,salaried,88000.0,90203.82
CUST001656,salaried,76250.0,73067.58
CUST001657,salaried,26250.0,25778.666
CUST001658,salaried,61166.666666666664,57661.164
CUST001659,self_employed,64583.333333333336,37870.574
CUST001660,salaried,67166.66666666667,68956.91
CUST001661,salaried,56750.0,57454.1
CUST001662,self_employed,47000.0,65837.23
CUST001663,salaried,56916.666666666664,56310.016
CUST001664,self_employed,48416.666666666664,58958.97
CUST001665,salaried,51500.0,50339.867
CUST001666,salaried,31833.333333333332,30227.621
CUST001667,self_employed,56500.0,72263.82
CUST001668,self_employed,18416.666666666668,45961.246
CUST001669,self_employed,61000.0,76543.47
CUST001670,salaried,60583.333333333336,55734.625
CUST001671,salaried,43583.333333333336,45236.37
CUST001672,self_employed,52416.666666666664,53203.45
CUST001673,salaried,95166.66666666667,92101.75
CUST001674,self_employed,75000.0,49448.035
CUST001675,salaried,153083.33333333334,158333.36
CUST001676,self_employed,11916.666666666666,33747.863
CUST001677,salaried,310333.3333333333,312575.16
CUST001678,salaried,41083.333333333336,40528.14
CUST001679,salaried,82250.0,85815.875
CUST001680,salaried,22000.0,22691.424
CUST001681,self_employed,52916.666666666664,46910.168
CUST001682,salaried,85500.0,82050.06
CUST001683,salaried,53166.666666666664,50796.695
CUST001684,business_owner,81250.0,74615.43
CUST001685,self_employed,36000.0,32331.553
CUST001686,salaried,21250.0,20723.22
CUST001687,business_owner,78500.0,60203.81
CUST001688,salaried,69083.33333333333,73337.47
CUST001689,self_employed,25500.0,26812.908
CUST001690,salaried,31666.666666666668,31957.705
CUST001691,salaried,56833.333333333336,62352.195
CUST001692,salaried,24333.333333333332,25881.906
CUST001693,salaried,48833.333333333336,44810.586
CUST001694,salaried,94416.66666666667,89673.766
CUST001695,salaried,126500.0,128231.586
CUST001696,self_employed,72750.0,87378.66
CUST001697,salaried,70666.66666666667,76586.03
CUST001698,salaried,84083.33333333333,80788.586
CUST001699,business_owner,23666.666666666668,38175.016
CUST001700,self_employed,18666.666666666668,28405.172
CUST001701,business_owner,79750.0,95714.11
CUST001702,salaried,31333.333333333332,33662.97
CUST001703,salaried,62416.666666666664,62486.89
CUST001704,salaried,31583.333333333332,34392.055
CUST001705,salaried,135916.66666666666,135300.78
CUST001706,salaried,43083.333333333336,43608.543
CUST001707,business_owner,156833.33333333334,90534.5
CUST001708,self_employed,41666.666666666664,47078.99
CUST001709,self_employed,51583.333333333336,43763.7
CUST001710,salaried,127750.0,130250.85
CUST001711,self_employed,39583.333333333336,46340.406
CUST001712,salaried,26000.0,25356.617
CUST001713,business_owner,21666.666666666668,28286.973
CUST001714,salaried,115250.0,107154.72
CUST001715,salaried,55583.333333333336,54609.832
CUST001716,salaried,35916.666666666664,37443.77
CUST001717,self_employed,24166.666666666668,24005.795
CUST001718,business_owner,97666.66666666667,64315.562
CUST001719,business_owner,94833.33333333333,118461.14
CUST001720,self_employed,51083.333333333336,30482.484
CUST001721,business_owner,30333.333333333332,41397.34
CUST001722,self_employed,27583.333333333332,59615.355
CUST001723,salaried,131166.66666666666,132397.34
CUST001724,self_employed,29083.333333333332,23855.148
CUST001725,salaried,35166.666666666664,38111.22
CUST001726,salaried,29583.333333333332,30802.166
CUST001727,salaried,84750.0,76582.72
CUST001728,salaried,63333.333333333336,62349.594
CUST001729,business_owner,65750.0,66067.0
CUST001730,business_owner,53750.0,73439.54
CUST001731,salaried,68916.66666666667,70279.3
CUST001732,self_employed,95250.0,65998.266
CUST001733,salaried,67750.0,61979.992
CUST001734,salaried,47666.666666666664,46950.504
CUST001735,salaried,75500.0,71033.76
CUST001736,salaried,40416.666666666664,42158.55
CUST001737,salaried,62166.666666666664,57962.99
CUST001738,salaried,47250.0,46664.164
CUST001739,salaried,82000.0,84322.766
CUST001740,salaried,39833.333333333336,38312.938
CUST001741,business_owner,30166.666666666668,28292.322
CUST001742,salaried,34416.666666666664,34378.004
CUST001743,salaried,86000.0,84335.49
CUST001744,salaried,32416.666666666668,35141.15
CUST001745,salaried,37333.333333333336,39625.12
CUST001746,salaried,76000.0,74529.19
CUST001747,salaried,30500.0,28680.262
CUST001748,self_employed,92000.0,91979.4
CUST001749,salaried,71333.33333333333,65048.695
CUST001750,self_employed,105333.33333333333,73469.98
CUST001751,salaried,56916.666666666664,55510.293
CUST001752,salaried,45666.666666666664,47041.707
CUST001753,salaried,39333.333333333336,40221.934
CUST001754,salaried,55583.333333333336,55884.13
CUST001755,salaried,32916.666666666664,32375.938
CUST001756,salaried,25583.333333333332,28527.062
CUST001757,salaried,84250.0,92399.586
CUST001758,self_employed,109833.33333333333,109749.53
CUST001759,salaried,155833.33333333334,154113.38
CUST001760,salaried,41583.333333333336,41806.02
CUST001761,self_employed,26750.0,25463.701
CUST001762,salaried,66916.66666666667,65705.67
CUST001763,self_employed,79583.33333333333,76750.805
CUST001764,business_owner,135916.66666666666,119540.22
CUST001765,business_owner,21916.666666666668,39008.61
CUST001766,salaried,34250.0,35802.906
CUST001767,salaried,113333.33333333333,107579.33
CUST001768,self_employed,64250.0,53143.258
CUST001769,self_employed,87750.0,84221.04
CUST001770,self_employed,39583.333333333336,36364.86
CUST001771,salaried,92250.0,93647.125
CUST001772,salaried,80750.0,79268.57
CUST001773,salaried,24333.333333333332,25519.688
CUST001774,salaried,137000.0,127230.41
CUST001775,salaried,119500.0,111304.8
CUST001776,business_owner,35083.333333333336,45553.1
CUST001777,salaried,109750.0,109102.66
CUST001778,self_employed,83416.66666666667,80425.164
CUST001779,business_owner,37000.0,48702.117
CUST001780,salaried,141750.0,140934.36
CUST001781,salaried,53000.0,50944.496
CUST001782,self_employed,21500.0,52967.68
CUST001783,salaried,20250.0,21604.742
CUST001784,salaried,117333.33333333333,118038.86
CUST001785,self_employed,78583.33333333333,66618.42
CUST001786,self_employed,71416.66666666667,90521.12
CUST001787,self_employed,22583.333333333332,22961.879
CUST001788,business_owner,27833.333333333332,62971.24
CUST001789,salaried,79666.66666666667,81765.76
CUST001790,self_employed,28000.0,25946.402
CUST001791,self_employed,95500.0,54010.3
CUST001792,self_employed,40916.666666666664,41637.97
CUST001793,self_employed,18250.0,29606.438
CUST001794,self_employed,39750.0,40285.137
CUST001795,business_owner,13166.666666666666,25816.365
CUST001796,salaried,17583.333333333332,18268.555
CUST001797,self_employed,46500.0,48519.855
CUST001798,salaried,36250.0,37913.33
CUST001799,salaried,94166.66666666667,93977.23
CUST001800,self_employed,61083.333333333336,43616.387
CUST001801,self_employed,25583.333333333332,58760.703
CUST001802,salaried,68750.0,64170.78
CUST001803,salaried,62000.0,61694.61
CUST001804,salaried,46750.0,47445.562
CUST001805,salaried,79666.66666666667,79278.805
CUST001806,salaried,62583.333333333336,68317.695
CUST001807,business_owner,73666.66666666667,62463.023
CUST001808,salaried,59666.666666666664,57844.28
CUST001809,business_owner,25416.666666666668,21848.848
CUST001810,salaried,33333.333333333336,32205.38
CUST001811,self_employed,37833.333333333336,100189.016
CUST001812,salaried,31416.666666666668,32342.77
CUST001813,self_employed,24833.333333333332,57572.195
CUST001814,self_employed,61833.333333333336,57043.61
CUST001815,self_employed,58416.666666666664,55855.16
CUST001816,business_owner,109333.33333333333,84673.75
CUST001817,salaried,57583.333333333336,56964.785
CUST001818,salaried,81000.0,83621.17
CUST001819,salaried,42333.333333333336,42138.996
CUST001820,self_employed,21583.333333333332,56971.816
CUST001821,salaried,68583.33333333333,71171.29
CUST001822,salaried,78500.0,71296.55
CUST001823,salaried,51500.0,51128.72
CUST001824,salaried,36833.333333333336,41518.867
CUST001825,self_employed,39750.0,43038.902
CUST001826,self_employed,17416.666666666668,32720.727
CUST001827,self_employed,22916.666666666668,35590.48
CUST001828,self_employed,16500.0,15287.189
CUST001829,business_owner,26250.0,63868.01
CUST001830,salaried,64000.0,63317.33
CUST001831,business_owner,27083.333333333332,43593.14
CUST001832,salaried,165750.0,163657.56
CUST001833,self_employed,79250.0,55088.18
CUST001834,self_employed,55083.333333333336,43030.723
CUST001835,salaried,48416.666666666664,49097.164
CUST001836,salaried,33000.0,32982.28
CUST001837,salaried,94500.0,92262.24
CUST001838,salaried,36666.666666666664,36593.223
CUST001839,business_owner,51666.666666666664,88961.9
CUST001840,salaried,66333.33333333333,66170.164
CUST001841,salaried,65833.33333333333,64123.68
CUST001842,salaried,71000.0,63877.434
CUST001843,salaried,65000.0,64566.957
CUST001844,salaried,72833.33333333333,74737.37
CUST001845,salaried,43500.0,47177.14
CUST001846,salaried,44000.0,46003.273
CUST001847,salaried,189500.0,190954.73
CUST001848,salaried,35250.0,34160.11
CUST001849,salaried,90666.66666666667,90131.42
CUST001850,self_employed,27166.666666666668,27535.03
CUST001851,salaried,27750.0,26057.441
CUST001852,salaried,47250.0,49754.242
CUST001853,business_owner,61000.0,54961.027
CUST001854,salaried,83333.33333333333,84447.23
CUST001855,salaried,113333.33333333333,111907.23
CUST001856,self_employed,89000.0,66062.51
CUST001857,salaried,56916.666666666664,59047.816
CUST001858,self_employed,25750.0,43051.69
CUST001859,self_employed,33166.666666666664,43678.57
CUST001860,business_owner,46166.666666666664,39876.215
CUST001861,business_owner,29916.666666666668,24916.664
CUST001862,salaried,74750.0,75670.47
CUST001863,self_employed,78833.33333333333,97374.26
CUST001864,salaried,144000.0,137933.25
CUST001865,self_employed,127750.0,163285.42
CUST001866,salaried,100333.33333333333,102880.914
CUST001867,salaried,94833.33333333333,92437.52
CUST001868,salaried,65166.666666666664,63693.36
CUST001869,salaried,31916.666666666668,33464.574
CUST001870,salaried,18250.0,18608.316
CUST001871,salaried,55416.666666666664,57812.152
CUST001872,business_owner,25500.0,60612.496
CUST001873,salaried,45166.666666666664,50962.098
CUST001874,self_employed,31166.666666666668,80708.01
CUST001875,self_employed,65000.0,43434.176
CUST001876,self_employed,51666.666666666664,81893.27
CUST001877,salaried,27333.333333333332,28669.326
CUST001878,business_owner,50333.333333333336,42546.297
