customer_id,avg_monthly_credit,income_cv,income_stability_index,emi_to_income_ratio,rent_to_income_ratio,discretionary_to_income_ratio,bounce_count,window_dressing_flag,total_txn_count,avg_txn_amount,count_salary,count_business_income
CUST001122,48547.641764705884,0.22273983731066577,0.8178354622021909,0.41233033297758415,0.2560851716902321,0.0874796232605519,0.0,0,212,6835.64929245283,18.0,0.0
CUST001123,31813.537222222225,0.3059856301315401,0.7657052090988774,0.0,0.21662315764356566,0.06773105516035827,1.0,0,229,3213.421310043668,0.0,90.0
CUST001124,42014.36388888889,0.061822097902914694,0.941777348554892,0.0,0.0,0.07809460137673815,2.0,0,140,5829.062642857143,18.0,0.0
CUST001125,44052.97,0.06520658505528111,0.938785033842147,0.12479765205892411,0.2593584496119104,0.09528508772759502,0.0,0,192,6110.04171875,18.0,0.0
CUST001126,78595.6438888889,0.2943798077438246,0.7725707663371658,0.0,0.2589311088409982,0.08553698540784975,1.0,0,246,7733.419837398374,0.0,92.0
CUST001127,27325.737777777777,0.4007169685164948,0.7139201012600741,0.0,0.0,0.07534122083681466,0.0,0,208,2542.88875,0.0,84.0
CUST001128,92610.3638888889,0.33796830110571174,0.7474018623412745,0.0,0.0,0.11434920095786015,1.0,0,249,7461.573574297189,0.0,94.0
CUST001129,110403.81166666666,0.04636635865802948,0.9556882173491371,0.12426649259055121,0.2543986089530192,0.10952619535413485,0.0,0,217,13628.736635944699,18.0,0.0
CUST001130,106778.92111111112,0.38855328758601665,0.7201740177638325,0.12332153592236769,0.0,0.1091806103345678,1.0,0,273,8679.174615384614,0.0,87.0
CUST001131,90638.09055555555,0.057173704950859085,0.9459183437091667,0.0,0.2563809893930847,0.10424354764313801,0.0,0,189,11745.181904761905,18.0,0.0
CUST001132,76743.12,0.24479472221367432,0.8033453083908125,0.0,0.0,0.10510727215677446,1.0,0,166,8689.22843373494,18.0,0.0
CUST001133,64173.53823529411,0.2328974233021234,0.811097485565065,0.24955010089141103,0.0,0.08697152660916727,0.0,0,180,8100.435944444445,18.0,0.0
CUST001134,63685.621666666666,0.31077525382652743,0.762907292520754,0.0,0.0,0.09118436196120634,0.0,0,228,5486.2700877192965,0.0,87.0
CUST001135,67460.89333333334,0.32481271042958937,0.7548236759260376,0.1308874438596557,0.0,0.09285078149968168,0.0,0,258,5759.614457364341,0.0,96.0
CUST001136,32925.06555555555,0.44695850283199995,0.6911048230082557,0.0,0.2432536285509463,0.07852080881708529,0.0,0,231,3391.130649350649,0.0,96.0
CUST001137,104883.6,0.040959131303452065,0.9606525077961855,0.0,0.0,0.09006857231360393,0.0,0,153,13450.625424836602,18.0,0.0
CUST001138,47179.68277777778,0.044446478824664765,0.9574449435889896,0.0,0.23773458323262003,0.0747792108111885,2.0,0,151,7386.17715231788,18.0,0.0
CUST001139,37318.56833333333,0.039618173442706274,0.9618916113100348,0.0,0.0,0.09400738741570458,0.0,0,159,4621.900691823899,18.0,0.0
CUST001140,38238.266111111116,0.479705417520523,0.6758101904334822,0.13842265250317384,0.27110464780343146,0.08435098877609207,0.0,0,234,4394.101196581197,0.0,78.0
CUST001141,35036.62611111111,0.039923509740725685,0.9616091862845956,0.0,0.0,0.0844894581506746,1.0,0,144,4752.422152777778,18.0,0.0
CUST001142,51818.74166666667,0.05534660677909147,0.9475559911563,0.12347948755348974,0.23799916450220415,0.08256021912277876,0.0,0,182,7400.5988461538445,18.0,0.0
CUST001143,77841.05333333333,0.29193343452859283,0.7740336872424739,0.0,0.2302899778049138,0.0751522033189342,1.0,0,240,7623.269958333333,0.0,90.0
CUST001144,133691.88888888888,0.05983679442004881,0.9435415011678359,0.0,0.0,0.10038881275104365,0.0,0,169,15668.84650887574,18.0,0.0
CUST001145,37955.09888888889,0.3110638562949139,0.7627393549128987,0.0,0.2655812105936052,0.08757055010234462,1.0,0,251,3684.8904780876496,0.0,108.0
CUST001146,48220.23166666667,0.045770774553996085,0.9562324979166523,0.12679954288896508,0.0,0.09214185650082768,2.0,0,172,6156.720232558139,18.0,0.0
CUST001147,36689.26111111111,0.2969377883511903,0.7710470070205216,0.0,0.0,0.07578286228773876,1.0,0,223,3188.183004484305,0.0,105.0
CUST001148,128351.1161111111,0.05622731114218943,0.9467658992065013,0.12078335431000821,0.0,0.10819352741723334,0.0,0,196,14486.377448979589,18.0,0.0
CUST001149,56168.859444444446,0.04934104667867501,0.9529790177989825,0.0,0.0,0.0942263114614111,0.0,0,153,7230.758104575162,18.0,0.0
CUST001150,62335.282222222224,0.05842142732182064,0.9448032458397526,0.0,0.24619624192142012,0.0892494288146499,0.0,0,167,8972.55622754491,18.0,0.0
CUST001151,116670.3188888889,0.04553263888389932,0.95645029414624,0.0,0.25522138654573734,0.09701216305733362,0.0,0,196,14488.670153061223,18.0,0.0
CUST001152,69889.19444444444,0.060706921029954,0.9427674885245331,0.0,0.24863469197869167,0.09252417417888872,0.0,0,171,9866.58029239766,18.0,0.0
CUST001153,142999.52944444443,0.04726746668185826,0.9548659075301751,0.1200579591650793,0.25302568497573885,0.10744834502233191,0.0,0,225,16937.23022222222,18.0,0.0
CUST001154,34618.46777777778,0.053614045850473434,0.9491141504219447,0.0,0.26671452915256755,0.08082389614714636,0.0,0,153,5488.201830065359,18.0,0.0
CUST001155,91800.125,0.26428674020525,0.790959810143746,0.1186491969494716,0.2456980738194952,0.09501109067117283,1.0,0,288,8374.088506944445,0.0,98.0
CUST001156,80873.75333333334,0.05698495292717206,0.9460872619147888,0.0,0.25129728257669315,0.11303042857827052,1.0,0,197,10084.096954314722,18.0,0.0
CUST001157,73574.98833333334,0.3094481786206196,0.7636804696260725,0.0,0.24319815839590234,0.09454669827070383,0.0,0,259,6840.317065637065,0.0,96.0
CUST001158,52758.31277777778,0.3099500637123546,0.7633878784402158,0.0,0.0,0.09464335809829147,1.0,0,223,4664.228699551571,0.0,98.0
CUST001159,128811.39111111111,0.045568977704283684,0.9564170526517173,0.13324782128481874,0.2504149865903854,0.12674487242553392,0.0,0,229,15292.74611353712,18.0,0.0
CUST001160,114261.19611111112,0.4015089940574045,0.7135166482984703,0.0,0.24330638291497744,0.10040305167663291,0.0,0,267,10350.596441947566,0.0,90.0
CUST001161,82345.95764705882,0.19149507159822776,0.8392816922512627,0.0,0.0,0.08948224523725326,0.0,0,141,10816.636879432626,18.0,0.0
CUST001162,56365.16888888889,0.05756009396011588,0.9455727440087327,0.13393241752215296,0.0,0.0927488966196066,1.0,0,176,7075.418863636365,18.0,0.0
CUST001163,196407.74722222224,0.04248984270249716,0.9592419600057218,0.0,0.25695403591301536,0.13278556320808174,1.0,0,238,20646.31869747899,18.0,0.0
CUST001164,27329.823333333334,0.4042112810092604,0.712143545294168,0.0,0.2957328341472793,0.08813288259252479,1.0,0,225,3026.879244444445,0.0,94.0
CUST001165,34226.23777777778,0.03883513399010114,0.9626166532884406,0.0,0.0,0.06311317886271396,0.0,0,123,5324.833821138211,18.0,0.0
CUST001166,34008.111666666664,0.0516238696745734,0.9509103290984176,0.0,0.24976727366073986,0.08501166249535794,2.0,0,172,4754.623779069768,18.0,0.0
CUST001167,40004.81833333333,0.4166483302606933,0.7058914895385355,0.0,0.25478711432440926,0.06331572031607914,2.0,0,225,4222.003911111111,0.0,101.0
CUST001168,93398.56166666668,0.03772288418424895,0.9636484029029553,0.0,0.0,0.11838000526905568,1.0,0,187,10057.405294117645,18.0,0.0
CUST001169,57222.08388888889,0.3298155636968446,0.7519839798084721,0.2522992798302978,0.0,0.09495825868549916,1.0,0,267,5199.334981273408,0.0,90.0
CUST001170,47004.640555555554,0.3324125218584176,0.7505183144070303,0.13797170830166142,0.0,0.06540127308706742,0.0,0,205,4966.605170731708,0.0,83.0
CUST001171,34194.68444444445,0.33441044956090826,0.7493946111775827,0.14798755596061453,0.2521945418677159,0.0958429503792922,1.0,0,285,3232.116105263158,0.0,111.0
CUST001172,117954.84333333334,0.5121124883632255,0.6613264606275703,0.12600668114433508,0.0,0.10854157945697467,1.0,1,287,9133.92055749129,0.0,107.0
CUST001173,48128.832777777774,0.31604147550030015,0.7598544716228223,0.15051328841354383,0.0,0.09608887830105167,1.0,0,255,4236.294274509804,0.0,92.0
CUST001174,45303.84111111111,0.05517045515404632,0.9477141774728786,0.13692710676948486,0.0,0.08581978957536027,3.0,0,162,6165.911296296296,18.0,0.0
CUST001175,84346.34055555557,0.3845714471666546,0.7222451409397254,0.0,0.308687178571068,0.1358226876377756,0.0,0,285,7695.102385964911,0.0,105.0
CUST001176,81518.36277777777,0.24270837967813405,0.804694018607168,0.0,0.26101859272293615,0.10294109398786927,0.0,0,251,7973.624262948208,0.0,90.0
CUST001177,25271.337222222224,0.4424382257309515,0.693270590144859,0.0,0.24223618118787935,0.07254679197712946,0.0,0,226,2646.3443805309735,0.0,99.0
CUST001178,50268.11111111111,0.040858518400780704,0.9607453677147615,0.0,0.23877354320057118,0.07874370320923582,0.0,0,162,7358.78925925926,18.0,0.0
CUST001179,185005.34,0.27664704319245514,0.783301857261459,0.0,0.23790437616557444,0.10683114756459341,0.0,0,308,14539.281006493506,0.0,108.0
CUST001180,128412.06999999999,0.04755325680827567,0.9546054040697055,0.0,0.0,0.1007541797105037,0.0,0,180,14135.012277777778,18.0,0.0
CUST001181,57983.984444444446,0.05040329918020637,0.9520152885853044,0.0,0.2368863597699181,0.08875405749012763,0.0,0,162,8540.657037037037,18.0,0.0
CUST001182,16779.084444444445,0.04622021412341836,0.9558217156393368,0.0,0.25156782491641705,0.07766355414969006,0.0,0,157,2557.064585987261,18.0,0.0
CUST001183,74213.68705882353,0.22122395914100107,0.8188506231923192,0.0,0.25705434326574356,0.09752965498642599,2.0,0,187,9144.514117647059,18.0,0.0
CUST001184,30317.77611111111,0.38728524170521805,0.7208322916856117,0.12218290270740871,0.0,0.07574534976244318,0.0,0,238,2746.778865546219,0.0,102.0
CUST001185,92855.345,0.0551910678397129,0.9476956643002056,0.12911791274194645,0.0,0.1005899133874427,1.0,0,199,10329.891055276383,18.0,0.0
CUST001186,54460.72388888889,0.4379644722810621,0.6954274735409052,0.0,0.23953255079249108,0.08186974460075473,1.0,0,227,5709.363039647577,0.0,89.0
CUST001187,40661.816666666666,0.36540170139180567,0.7323852013518528,0.0,0.2782671895159081,0.11532005114817656,1.0,0,244,4182.865532786884,0.0,91.0
CUST001188,53714.86722222222,0.053749842418107756,0.9489918382386046,0.0,0.0,0.0967936344459817,2.0,0,145,7319.241862068964,18.0,0.0
CUST001189,62568.602222222224,0.23603813505437737,0.8090365269806232,0.12137747399112604,0.0,0.07481007247120858,2.0,0,245,5501.184571428572,0.0,103.0
CUST001190,72590.04000000001,0.24627143897790194,0.8023934182589667,0.0,0.0,0.12282812125870322,1.0,0,175,7920.671485714286,18.0,0.0
CUST001191,28642.45722222222,0.4156510122597481,0.7063887860354363,0.12049860402456547,0.0,0.06512164352441596,1.0,0,222,2755.485135135135,0.0,96.0
CUST001192,155866.66777777777,0.38367479613308236,0.7227131713280261,0.1256065075163494,0.0,0.09842065085243334,1.0,0,271,12674.071845018449,0.0,86.0
CUST001193,45658.265555555554,0.038058198517911215,0.9633371244769814,0.12157101456061054,0.2496430912752587,0.09701072988147527,1.0,0,197,6128.295939086294,18.0,0.0
CUST001194,48056.166666666664,0.3977073256114324,0.7154573648403438,0.0,0.0,0.06613007233434025,2.0,0,215,4292.500511627907,0.0,102.0
CUST001195,95669.55833333333,0.0441385705592417,0.9577272865845756,0.3709321562028279,0.0,0.09087096409193902,2.0,0,218,11551.983027522938,18.0,0.0
CUST001196,128416.705,0.05006894510097951,0.952318421247888,0.13238463277291948,0.0,0.12464329396328236,0.0,0,220,13207.367818181818,18.0,0.0
CUST001197,53542.718888888885,0.4535954560367511,0.6879493161918065,0.30171221330291054,0.0,0.0989124115163952,2.0,0,279,4842.928566308244,0.0,107.0
CUST001198,31765.280000000002,0.050715166357289065,0.9517327169330648,0.0,0.2577586107991003,0.07389248750697476,0.0,0,148,5144.627432432433,18.0,0.0
CUST001199,45650.21444444444,0.2868021718438546,0.7771202301959931,0.1530153211158093,0.0,0.08982085103019961,0.0,0,252,4052.552698412699,0.0,99.0
CUST001200,45236.84333333333,0.0477522391154927,0.9544241116050441,0.38494588444979183,0.25487182166335953,0.0892925798265863,1.0,0,224,6286.624910714286,18.0,0.0
CUST001201,83548.75222222222,0.03974652403926616,0.9617728714448049,0.12502529295038212,0.0,0.09672052153927374,1.0,0,188,9775.71739361702,18.0,0.0
CUST001202,48780.29388888889,0.4158895437874191,0.7062697824048197,0.0,0.0,0.07870475565104391,1.0,0,212,4469.532547169812,0.0,86.0
CUST001203,47202.99333333333,0.062314001442818984,0.9413412594033543,0.0,0.24056504043740728,0.087987640331849,0.0,0,156,7235.961153846153,18.0,0.0
CUST001204,86047.64666666667,0.04158893543906778,0.9600716424454562,0.12628659661710417,0.0,0.0963862372787211,1.0,0,181,10466.15867403315,18.0,0.0
CUST001205,105243.71444444446,0.046799789735205655,0.9552925113339543,0.0,0.0,0.1241310447011863,0.0,0,205,10387.995512195123,18.0,0.0
CUST001206,39999.65388888889,0.29053712876513493,0.7748711584585414,0.0,0.2811077101403252,0.08993991711900506,1.0,0,259,3812.5701158301154,0.0,105.0
CUST001207,50516.321111111116,0.03621810506750928,0.9650477974758512,0.0,0.0,0.08295357524605523,1.0,0,136,7245.021176470588,18.0,0.0
CUST001208,44420.89941176471,0.2514462759484013,0.7990754531129639,0.0,0.24898002104971015,0.0763603999913713,0.0,0,156,6415.6271153846155,18.0,0.0
CUST001209,38623.111666666664,0.049419946145653926,0.9529073691355255,0.0,0.0,0.0808892907975465,1.0,0,147,5115.804013605442,18.0,0.0
CUST001210,58043.3,0.03978829148596817,0.9617342378138279,0.13269666304676372,0.0,0.0813522069826415,0.0,0,173,7331.868497109826,18.0,0.0
CUST001211,28386.437222222223,0.3167634322015088,0.7594378576629296,0.1195988608566137,0.24831011335675623,0.06533605338558887,0.0,0,234,3129.5938461538467,0.0,104.0
CUST001212,68600.80666666667,0.04299802559975028,0.9587745858147476,0.0,0.2440853789118061,0.10332511315140674,0.0,0,192,8665.635624999999,18.0,0.0
CUST001213,29689.066111111108,0.03988034390015742,0.9616491030587396,0.0,0.0,0.08105988289478588,0.0,0,135,4279.421111111111,18.0,0.0
CUST001214,59013.93555555556,0.3564294432647327,0.737229647266534,0.13987329960595746,0.0,0.10664782340864046,0.0,0,261,5073.249463601532,0.0,100.0
CUST001215,121274.34055555555,0.05930089323145232,0.9440188395852742,0.13427143260354338,0.23805818994970784,0.10545075778212736,1.0,0,202,15971.454801980199,18.0,0.0
CUST001216,42274.88388888889,0.04650135299040098,0.9555649375344596,0.0,0.26339161638541064,0.08461447775052039,0.0,0,165,6216.741939393939,18.0,0.0
CUST001217,82127.45166666666,0.04605727830283713,0.9559705962014219,0.524950369653433,0.25812574254082987,0.09850892122530448,2.0,0,255,10910.732470588237,18.0,0.0
CUST001218,27072.13,0.045565905970973576,0.9564198624775753,0.13566957769648877,0.0,0.0861442499475783,2.0,0,155,3850.001741935484,18.0,0.0
CUST001219,32526.691111111115,0.35971491710120446,0.7354482821530812,0.0,0.2724017219089334,0.10920274296439347,0.0,0,248,3261.703185483871,0.0,100.0
CUST001220,26146.030555555553,0.26455504420130904,0.7907919901039963,0.13254433884217184,0.2538595459200255,0.07613564880413652,1.0,0,252,2732.4593253968255,0.0,99.0
CUST001221,81947.745,0.32842219271138995,0.7527727295483821,0.0,0.2327639128786006,0.099611323451711,1.0,0,272,7227.364448529413,0.0,101.0
CUST001222,107668.23722222222,0.3826361304271291,0.7232560888533097,0.0,0.23496258906481277,0.09175565328569742,1.0,1,276,9318.53007246377,0.0,103.0
CUST001223,127622.73611111111,0.04307751441967268,0.9587015213882362,0.0,0.0,0.11266665411520523,1.0,0,193,13245.95388601036,18.0,0.0
CUST001224,89540.85055555556,0.041626172306559885,0.9600373210531149,0.0,0.0,0.0923033385674227,2.0,0,167,10547.222155688623,18.0,0.0
CUST001225,80207.16777777778,0.28875512370281553,0.7759425988754385,0.12611171312466932,0.0,0.08359775853227637,0.0,0,242,7216.911859504132,0.0,81.0
CUST001226,34687.31166666667,0.39513244201090586,0.7167778268840392,0.1305483444386589,0.0,0.0772816848607194,0.0,0,229,3293.164978165939,0.0,93.0
CUST001227,46632.30222222223,0.41852761658876425,0.7049563140721732,0.0,0.0,0.09632294228473767,1.0,0,227,4055.325859030838,0.0,96.0
CUST001228,76746.59764705882,0.24474163787380535,0.803379568557007,0.1396104350010044,0.2655970738721999,0.10560490376519165,1.0,0,222,8880.206081081082,18.0,0.0
CUST001229,72652.34333333332,0.33872450783366775,0.7469796766611871,0.39339554681948097,0.25325478910529603,0.09529753792907408,0.0,0,302,7543.108311258278,0.0,98.0
CUST001230,47057.03944444444,0.3167641356310028,0.759437451963098,0.1296006356163196,0.0,0.07922765505234186,1.0,0,248,4129.976774193548,0.0,104.0
CUST001231,86792.44333333333,0.4602558280668663,0.6848115109554689,0.13949093289598855,0.2669738439466549,0.10011255588188112,0.0,0,276,8527.795289855072,0.0,94.0
CUST001232,32731.501666666667,0.26360472526695106,0.791386720866162,0.11480257135230394,0.0,0.07556071153540278,2.0,0,236,2976.1575847457625,0.0,88.0
CUST001233,89565.15705882352,0.22092011867079558,0.8190544038939179,0.2624734774914145,0.0,0.11348205674019755,0.0,0,227,9229.25308370044,18.0,0.0
CUST001234,49917.64555555556,0.054984974802649605,0.9478807981953151,0.0,0.0,0.08399110748657326,1.0,0,153,6367.723986928104,18.0,0.0
CUST001235,65206.61,0.03862831815854187,0.9628083333727808,0.2671620510047473,0.2570388697301291,0.1019997478442412,0.0,0,220,8675.920863636366,18.0,0.0
CUST001236,52143.87333333333,0.039045902087463114,0.9624213886903176,0.13377469124635202,0.23874601993296923,0.09384726694002146,0.0,0,197,6986.385329949239,18.0,0.0
CUST001237,29389.09,0.27403270137887786,0.7849092090946379,0.0,0.2284937104967259,0.07117902142144131,1.0,0,232,2966.181465517241,0.0,94.0
CUST001238,88420.87666666666,0.042906858121593276,0.9588583987271175,0.0,0.2386960550505487,0.08887507071765066,0.0,0,172,12284.47703488372,18.0,0.0
CUST001239,73325.57500000001,0.049735098638149705,0.9526212863581751,0.134172619095649,0.0,0.09943114057483429,1.0,0,183,8899.330983606556,18.0,0.0
CUST001240,59675.45722222222,0.053744402101377,0.948996737734312,0.12334033878788976,0.0,0.07703297120387935,2.0,0,156,8271.637371794874,18.0,0.0
CUST001241,102588.71111111112,0.43191760499725057,0.698364205112151,0.11502971303751852,0.0,0.1063349075445165,0.0,0,271,8322.391143911438,0.0,109.0
CUST001242,40458.142222222225,0.048398939889678354,0.9538353788351109,0.12909211682373067,0.2548299438585745,0.08368174097519938,0.0,0,175,6107.299542857144,18.0,0.0
CUST001243,52075.121176470595,0.23795445836885207,0.807784158164926,0.0,0.0,0.06773430907607614,0.0,0,125,7561.92552,18.0,0.0
CUST001244,31838.341111111113,0.27322803405853174,0.7854052638256854,0.0,0.0,0.08588205687852175,0.0,0,226,2753.576548672567,0.0,104.0
CUST001245,82464.7011111111,0.0618693460448429,0.9417354439364047,0.13612037586829576,0.24328680105565978,0.1144341071670113,1.0,0,226,9813.308539823009,18.0,0.0
CUST001246,156096.88882352944,0.24578802481377285,0.8027047780857304,0.0,0.0,0.09821825178555861,0.0,0,175,16653.04965714286,18.0,0.0
CUST001247,67696.63555555555,0.5876316370085661,0.6298690305039597,0.0,0.0,0.0752649417732429,1.0,1,149,8795.643624161074,18.0,0.0
CUST001248,52748.65833333333,0.04512956850944531,0.9568191639876684,0.0,0.0,0.08507295893834478,0.0,0,139,7411.874604316546,18.0,0.0
CUST001249,63748.256111111106,0.2817344061589996,0.7801928349545684,0.0,0.0,0.07513704448960917,1.0,0,244,5057.233811475411,0.0,103.0
CUST001250,148639.865,0.3241522676303683,0.7552001566931167,0.0,0.22165776321177366,0.09854918276615916,0.0,0,284,12437.4538028169,0.0,102.0
CUST001251,39679.06888888889,0.03935786665978483,0.9621325166987281,0.0,0.24271719301657002,0.08540773610223044,0.0,0,163,5819.495030674847,18.0,0.0
CUST001252,76094.25833333333,0.2788984861716685,0.7819228897466757,0.0,0.0,0.08664985053442308,0.0,0,232,6415.433879310344,0.0,98.0
CUST001253,19622.856111111112,0.47795424231695494,0.6766109337947588,0.0,0.3059569338374431,0.0732443496092043,3.0,0,226,2160.548053097345,0.0,98.0
CUST001254,67529.81222222222,0.04498292654745305,0.9569534339703776,0.0,0.0,0.10654143846361455,0.0,0,159,8459.381383647798,18.0,0.0
CUST001255,142910.68277777778,0.05022072131067237,0.9521807937211549,0.27138424520779447,0.24862947322859533,0.10288277220734478,1.0,0,237,17616.129915611815,18.0,0.0
CUST001256,61376.04888888888,0.05151602814095498,0.9510078526981337,0.0,0.0,0.10527009957050928,0.0,0,159,7679.673018867923,18.0,0.0
CUST001257,76004.53944444444,0.30259339203315994,0.7676992729397656,0.0,0.0,0.1007442896082574,1.0,0,249,6049.480281124497,0.0,92.0
CUST001258,15209.964444444444,0.056455437783040435,0.9465614584733346,0.0,0.0,0.07698812649719101,2.0,0,123,2404.1695934959344,18.0,0.0
CUST001259,59497.45222222223,0.4343443182596544,0.6971826689517192,0.12158279718681511,0.2265091762005794,0.07519077334161105,1.0,1,199,7662.4210552763825,18.0,0.0
CUST001260,58961.14666666666,0.32778506461375656,0.753133942119535,0.22926252075001105,0.0,0.07296906934871913,1.0,0,264,5235.879507575757,0.0,102.0
CUST001261,67371.08611111112,0.35451670567955273,0.738270702610719,0.0,0.0,0.08200779010415406,1.0,0,206,6371.59781553398,0.0,78.0
CUST001262,55728.55111111111,0.320258998560549,0.7574271420155282,0.0,0.0,0.07671198501562015,0.0,0,216,5000.299907407408,0.0,91.0
CUST001263,52685.14833333334,0.283909191611407,0.778871283525061,0.0,0.2856176409065396,0.08903988301910973,2.0,0,249,5239.061606425702,0.0,111.0
CUST001264,56107.10388888889,0.038950396207947484,0.9625098596139797,0.0,0.0,0.10341232587234175,0.0,0,178,6260.487977528091,18.0,0.0
CUST001265,72297.80055555556,0.31678681597888797,0.7594243714056391,0.11597160851081982,0.2509395763776155,0.08815481024199898,1.0,0,252,7517.082460317461,0.0,92.0
CUST001266,71660.64470588235,0.25995950263286577,0.7936763030163722,0.5150496996070433,0.0,0.06912483984153547,1.0,0,199,9701.107085427135,18.0,0.0
CUST001267,37267.958333333336,0.04680723851416905,0.9552857137474451,0.2612760514785377,0.251877853070835,0.08522944009468962,2.0,0,192,5588.777395833332,18.0,0.0
CUST001268,172959.87888888887,0.2958313222230451,0.7717053777373309,0.24124227050189825,0.0,0.10676021197491462,2.0,0,301,13945.30850498339,0.0,85.0
CUST001269,61095.75117647059,0.25332345319805283,0.7978786301719177,0.0,0.0,0.08578940653589495,0.0,0,143,7886.230979020977,18.0,0.0
CUST001270,25590.960000000003,0.06566660219888146,0.9383797877653425,0.0,0.0,0.07947177006602678,0.0,0,145,3429.2754482758623,18.0,0.0
CUST001271,125325.76333333335,0.2606002114371276,0.7932729115283629,0.0,0.0,0.09857527121740074,2.0,0,264,9391.373560606062,0.0,97.0
CUST001272,35544.67388888889,0.035516068690746874,0.9657020593261757,0.13761564808904875,0.0,0.06548713588328979,0.0,0,145,5308.621586206896,18.0,0.0
CUST001273,78394.80055555556,0.052934379932929355,0.9497268006992978,0.1250953073057049,0.0,0.09352024699540552,1.0,0,178,9662.706573033709,18.0,0.0
CUST001274,28301.199444444443,0.4205173911216314,0.7039688540598623,0.25022033322144827,0.2510379467819572,0.09255940644368843,0.0,0,280,2899.7326428571423,0.0,92.0
CUST001275,67138.17444444445,0.3373473068102795,0.747748916760531,0.0,0.2468145502979866,0.0938352310476386,1.0,0,267,6070.07329588015,0.0,93.0
CUST001276,36717.459444444445,0.31223717310765137,0.7620573631760419,0.12804698557953667,0.0,0.06734548188829392,0.0,0,248,3185.693306451613,0.0,115.0
CUST001277,80584.52055555556,0.052041745516016515,0.9505326231227731,0.0,0.24770101801395727,0.07875565459611256,1.0,0,159,12102.333396226415,18.0,0.0
CUST001278,65573.00888888889,0.04152152584872483,0.9601337804181345,0.25958978582447917,0.0,0.09734152473439785,0.0,0,214,7484.136635514017,18.0,0.0
CUST001279,30101.876111111113,0.30119820248506957,0.7685224265528252,0.0,0.23922921969223143,0.07406764255391464,3.0,0,238,2994.124453781513,0.0,90.0
CUST001280,44591.24388888889,0.061300318671169675,0.9422403653398292,0.2674761795224895,0.0,0.0864497949080412,1.0,0,189,5753.347724867724,18.0,0.0
CUST001281,42109.23055555556,0.035108540710739225,0.9660822615890768,0.2577007693549375,0.2551997209901788,0.08627453877722639,0.0,0,198,6121.8209090909095,18.0,0.0
CUST001282,30388.546111111107,0.046811355083047006,0.9552819571016851,0.0,0.0,0.07028695369379212,1.0,0,126,4651.24119047619,18.0,0.0
CUST001283,54451.28444444444,0.04408154444977866,0.9577795961588333,0.24700621285211596,0.0,0.08780828473875814,1.0,0,185,7075.435621621621,18.0,0.0
CUST001284,188706.03666666668,0.04855904784188538,0.9536897345535016,0.0,0.0,0.09236118001359588,0.0,0,170,21826.074588235293,18.0,0.0
CUST001285,20171.904444444444,0.41910426562533404,0.7046698570519383,0.1544903158485449,0.283306198048617,0.07728736459301976,1.0,0,255,2158.807647058824,0.0,106.0
CUST001286,62452.756666666675,0.43331852113530595,0.6976816285105406,0.0,0.0,0.09188510867441292,1.0,0,229,5362.1825764192145,0.0,86.0
CUST001287,64785.01222222222,0.028412789789415444,0.9723721932753934,0.26126765671161495,0.24970709531908022,0.09622638885046646,1.0,0,238,7876.65474789916,18.0,0.0
CUST001288,111935.7238888889,0.461651575858916,0.6841575766183307,0.0,0.0,0.12270664578768697,1.0,0,256,8838.3863671875,0.0,89.0
CUST001289,44471.47,0.049927057801224084,0.9524471177018885,0.0,0.0,0.08291077153260032,1.0,0,145,5981.2943448275855,18.0,0.0
CUST001290,79779.63764705883,0.20800370351265826,0.8278120316123032,0.0,0.0,0.09100407782071238,0.0,0,153,9671.10111111111,18.0,0.0
CUST001291,93123.1461111111,0.3543078172332691,0.7383845734885526,0.2741563302590549,0.0,0.10182530524112507,0.0,0,293,7871.820136518771,0.0,106.0
CUST001292,37552.50294117647,0.22656844121119185,0.8152826751457393,0.25361370523512533,0.2386382171909744,0.09697129140996397,2.0,0,216,4702.020555555555,18.0,0.0
CUST001293,36216.57166666667,0.3085688652766902,0.7641936366784602,0.0,0.0,0.08159650181012133,1.0,0,220,3206.5081363636364,0.0,108.0
CUST001294,38204.39444444444,0.06403259933562946,0.9398208293847287,0.0,0.24988441556534147,0.09607015830494195,0.0,0,165,5609.60503030303,18.0,0.0
CUST001295,44277.28555555556,0.04725629607716628,0.9548760926487815,0.0,0.0,0.09086650574308769,0.0,0,153,5682.424444444445,18.0,0.0
CUST001296,33744.57,0.048671367781221345,0.9535875878024588,0.0,0.0,0.09612305360865796,0.0,0,162,4109.80012345679,18.0,0.0
CUST001297,91722.8861111111,0.6108247104019882,0.6208000122809426,0.10447275078778201,0.21425823719810144,0.07869851577997361,2.0,1,189,12210.243227513227,18.0,0.0
CUST001298,40238.615,0.42519883553105525,0.701656481235744,0.0,0.0,0.08858950261804213,0.0,0,219,3600.2740182648404,0.0,107.0
CUST001299,49020.25777777778,0.33912740395496693,0.7467549368690454,0.0,0.0,0.08610139907691677,0.0,0,237,4043.6180168776364,0.0,98.0
CUST001300,60014.96833333333,0.04718647030840235,0.9549397632166641,0.12255587015916945,0.0,0.111071938784753,0.0,0,208,6406.973125,18.0,0.0
CUST001301,110756.38111111111,0.05020257257561591,0.95219724852464,0.11787623814160374,0.0,0.09194451429801241,0.0,0,189,12761.46365079365,18.0,0.0
