customer_id,rank,percentile,lead_priority_score,intent_probability,affordability_score,estimated_monthly_income,preferred_product,product_fit_multiplier,occupation_type,applied_flag,converted_flag
CUST004971,780,84.39999999999999,0.09495521650363516,0.3751466180941551,0.25311494739318985,110464.31,auto,1.0,salaried,0,0
CUST002938,781,84.38,0.09494565020991837,0.5841913575331559,0.1625249141152002,63537.668,mortgage,1.0,self_employed,1,0
CUST001991,782,84.36,0.0949041869838089,0.5504050675722466,0.17242607776562976,75855.94,home,1.0,salaried,0,0
CUST003164,783,84.34,0.09489546393046432,0.7127078065752788,0.12680741179054564,51538.566,personal,1.05,salaried,1,0
CUST001817,784,84.32,0.09488963816476535,0.6802844375129242,0.1212915132096621,57271.23,home,1.15,salaried,0,0
CUST000215,785,84.3,0.094791229140454,0.3904306550864311,0.24278633838183047,90501.06,mortgage,1.0,self_employed,0,0
CUST002184,786,84.28,0.09468382242173631,0.4237696535242227,0.22343228599384402,96771.75,mortgage,1.0,salaried,1,1
CUST002003,787,84.26,0.0946551857699919,0.6749347271470716,0.1402434664609665,56052.336,auto,1.0,business_owner,1,1
CUST004062,788,84.24000000000001,0.09464084178559945,0.7636291967029196,0.12393559884067436,57444.527,auto,1.0,salaried,1,1
CUST002329,789,84.22,0.09458492817661346,0.3138813623383483,0.262034556684442,111593.31,home,1.15,salaried,0,0
CUST002282,790,84.2,0.09455178327026457,0.2697932906552897,0.3504600986948626,148040.83,personal,1.0,salaried,0,0
CUST004698,791,84.17999999999999,0.09450200716626987,0.5910501907051509,0.15988829485618558,62651.91,auto,1.0,salaried,1,1
CUST004152,792,84.16,0.0944653855363918,0.4516066650565902,0.20917624305778232,79209.93,auto,1.0,business_owner,1,1
CUST001091,793,84.14,0.09431222306729622,0.5902678765122826,0.1597786815446558,62615.086,none,1.0,self_employed,1,0
CUST004917,794,84.11999999999999,0.09421437574371029,0.4222328523472174,0.22313369322156482,83898.86,home,1.0,self_employed,0,0
CUST001403,795,84.1,0.09420848398971218,0.4799913099450221,0.19627122832807695,74874.56,mortgage,1.0,salaried,1,1
CUST003663,796,84.08,0.09417505691617599,0.3853659241775697,0.24437826753146397,91035.86,home,1.0,salaried,1,1
CUST000316,797,84.06,0.09400566713651098,0.7399162047978217,0.12704907194483941,59135.48,mortgage,1.0,self_employed,1,1
CUST001910,798,84.04,0.0939580036107153,0.7667387075748613,0.12254240288441628,57506.203,home,1.0,salaried,1,1
CUST004082,799,84.02000000000001,0.09381441308406571,0.6540261409059929,0.1434413813400621,66295.49,personal,1.0,salaried,1,1
CUST001808,800,84.0,0.09380789457344776,0.6419102057335314,0.14613865574274593,58032.793,home,1.0,salaried,0,0
CUST004394,801,83.98,0.09376220592309098,0.465051078641189,0.20161700559226825,76670.445,auto,1.0,salaried,1,0
CUST002081,802,83.96000000000001,0.09374362113179967,0.3867438463219145,0.24239201741239902,90368.59,auto,1.0,salaried,0,0
CUST003812,803,83.94,0.09370987115751431,0.3916731647079138,0.23925527608560437,100104.01,personal,1.0,salaried,0,0
CUST004939,804,83.91999999999999,0.0936955437632204,0.5751819917270177,0.16289721359650713,63662.74,auto,1.0,business_owner,1,1
CUST003832,805,83.89999999999999,0.0935736606977516,0.5218912748928822,0.15591063602939392,61315.637,home,1.15,salaried,1,1
CUST004972,806,83.88,0.09355421082282918,0.3683191283536973,0.2540031283224285,94269.28,none,1.0,salaried,0,0
CUST004595,807,83.86,0.0935512043638455,0.2798913555429792,0.334241135037413,121224.805,auto,1.0,salaried,0,0
CUST004309,808,83.84,0.09349281290739316,0.4966329076728265,0.18825335869403295,72181.0,mortgage,1.0,self_employed,0,0
CUST000440,809,83.82000000000001,0.09331570427511508,0.6303372110849007,0.14804092576813827,67586.586,auto,1.0,business_owner,1,1
CUST000981,810,83.8,0.09320351079511799,0.3016745934946291,0.30895379592772154,112729.66,auto,1.0,salaried,0,0
CUST003977,811,83.78,0.09315083602817455,0.4278308496537413,0.21772818884744946,82082.91,mortgage,1.0,salaried,0,0
CUST001239,812,83.76,0.09308736185856196,0.5647871832213219,0.1648184743280267,74273.67,auto,1.0,salaried,1,0
CUST003411,813,83.74000000000001,0.09290005849334938,0.3499611491620137,0.23083322178153012,98726.08,home,1.15,salaried,0,0
CUST001867,814,83.72,0.09270592518952665,0.3560718390244589,0.24795939371463158,92238.92,personal,1.05,salaried,0,0
CUST003784,815,83.7,0.09269071865423506,0.5246074624546486,0.17668585616478533,68294.96,auto,1.0,business_owner,1,1
CUST002945,816,83.67999999999999,0.09267300631053142,0.2368908677565986,0.3912054828797849,140361.67,home,1.0,salaried,1,1
CUST002105,817,83.66,0.0926545643406264,0.4812701410194699,0.19252090758083834,73614.66,mortgage,1.0,salaried,1,1
CUST002054,818,83.64,0.09263108727287798,0.7052194380119251,0.1313507289787886,60736.8,mortgage,1.0,salaried,0,0
CUST000595,819,83.62,0.0925586403346457,0.6105797938230619,0.1515913911187634,59864.61,mortgage,1.0,salaried,1,1
CUST000257,820,83.6,0.09247838407776827,0.559660422327344,0.16524017134032373,64449.844,auto,1.0,self_employed,1,1
CUST004388,821,83.58,0.09241779150599992,0.465125362910013,0.1892327344627237,72510.016,personal,1.05,self_employed,0,0
CUST004194,822,83.56,0.09241504175478997,0.557178579918587,0.1579643020261344,62005.555,personal,1.05,salaried,1,1
CUST000067,823,83.54,0.0923940708605138,0.562298823940419,0.16431489259224175,74419.32,personal,1.0,salaried,1,1
CUST003241,824,83.52,0.09237613196760365,0.4638690895335044,0.1896596917657314,72653.45,personal,1.05,business_owner,1,1
CUST002519,825,83.5,0.0922987523254037,0.678947760457915,0.13594382027735533,62586.03,mortgage,1.0,salaried,1,1
CUST003885,826,83.48,0.09190395537557013,0.4020140349702626,0.19879028089452122,84961.64,home,1.15,self_employed,0,0
CUST001818,827,83.46000000000001,0.09190219885396374,0.4134410824105321,0.22228608322650473,83614.11,auto,1.0,salaried,0,0
CUST002347,828,83.44,0.09190013469628858,0.5075740194560071,0.18105760179526648,79473.86,home,1.0,salaried,1,1
CUST001479,829,83.42,0.09183044289674579,0.539923182024279,0.17008057063313203,66075.95,home,1.0,salaried,0,0
CUST001806,830,83.39999999999999,0.09179051052585667,0.5215287913419856,0.1760027673441834,68065.48,mortgage,1.0,salaried,1,1
CUST001054,831,83.38,0.09177478055124909,0.9427961776194884,0.09734318268342544,47855.36,auto,1.0,salaried,1,1
CUST004549,832,83.36,0.09175143896396491,0.3345414881892192,0.2742602702600211,113976.97,personal,1.0,business_owner,0,0
CUST003316,833,83.34,0.09168529594566825,0.2195558312290536,0.41759444708173904,149226.9,home,1.0,salaried,0,0
CUST002837,834,83.32,0.09162334791055082,0.8667423967524747,0.10571001055659301,44451.008,mortgage,1.0,salaried,1,1
CUST002536,835,83.3,0.09160404599138919,0.3922818924944888,0.23351586638089888,87386.695,mortgage,1.0,self_employed,0,0
CUST004387,836,83.28,0.09151093306116741,0.5133776648615214,0.17825265749699412,79638.25,mortgage,1.0,salaried,0,0
CUST000063,837,83.26,0.09150109897923446,0.5107990983448868,0.179133242943694,80297.06,personal,1.0,self_employed,0,0
CUST003537,838,83.24000000000001,0.09150050069480567,0.6625909151052798,0.13809501248634998,63467.473,mortgage,1.0,salaried,1,1
CUST002106,839,83.22,0.0914070972631695,0.3497939167335822,0.2613170009265456,96726.336,home,1.0,salaried,0,0
CUST000717,840,83.2,0.09139674916000934,0.8211053650131884,0.11130940443744554,63435.67,auto,1.0,salaried,1,1
CUST001361,841,83.17999999999999,0.09139529175664662,0.5536148274561238,0.16508822962096345,64398.8,home,1.0,salaried,1,1
CUST003273,842,83.16,0.0913007718424362,0.4574269331866575,0.1995964059361149,85891.35,auto,1.0,self_employed,0,0
CUST001156,843,83.14,0.09121315213491675,0.4056345841805409,0.21415745128195612,80883.34,personal,1.05,salaried,1,1
CUST004216,844,83.11999999999999,0.09108376822974709,0.571900244280973,0.1592651325831536,62442.562,mortgage,1.0,salaried,1,1
CUST004009,845,83.1,0.09098620221399857,0.3704114989265117,0.24563546887093238,91458.21,auto,1.0,self_employed,0,0
CUST004397,846,83.08,0.09091494786279951,0.3042573830292017,0.29880934016340294,126355.05,home,1.0,salaried,0,0
CUST000737,847,83.06,0.0908501808693993,0.2328428612865352,0.3901780813352897,140016.52,auto,1.0,salaried,0,0
CUST002671,848,83.04,0.09068092814864447,0.3852684827770242,0.2353707406715811,88009.83,home,1.0,salaried,0,0
CUST001077,849,83.02000000000001,0.09058516124011977,0.6250114753193575,0.144933596929295,57627.96,mortgage,1.0,salaried,1,1
CUST000856,850,83.0,0.09054446202191425,0.3532758913920167,0.2562995783978945,95040.76,auto,1.0,self_employed,1,0
CUST001714,851,82.98,0.09050062703678169,0.3092139960173962,0.2926795947221295,107262.43,auto,1.0,salaried,0,0
CUST001971,852,82.96,0.09047092418255563,0.2805683162234011,0.32245595440120406,135647.23,personal,1.0,salaried,0,0
CUST004310,853,82.94,0.09041115795287141,0.7822377523445295,0.1155801515356301,54992.664,personal,1.0,salaried,1,1
CUST000787,854,82.91999999999999,0.09037344166633086,0.3948519103064755,0.22887933249755577,116115.625,home,1.0,self_employed,0,0
CUST004737,855,82.89999999999999,0.0903733586753167,0.4239316826742761,0.2131790624970916,93873.33,home,1.0,self_employed,0,0
CUST004818,856,82.88,0.09030031055074249,0.9272335768053838,0.09738679962588924,48515.465,personal,1.0,self_employed,1,1
CUST001981,857,82.86,0.09024071630300573,0.4710299915116375,0.19158167829909023,84615.52,personal,1.0,salaried,1,1
CUST004630,858,82.84,0.09017309847326624,0.4808477948220762,0.18752940003942867,71937.79,mortgage,1.0,business_owner,1,1
CUST002253,859,82.82000000000001,0.09010571620590849,0.4425286275182186,0.20361556428843441,77341.85,mortgage,1.0,self_employed,0,0
CUST001627,860,82.80000000000001,0.09009081349194734,0.3619190575809215,0.23707172351666328,88581.266,personal,1.05,salaried,0,0
CUST000965,861,82.78,0.09008764767811606,0.4855899817551261,0.16132351959640745,63134.066,home,1.15,self_employed,1,0
CUST004325,862,82.76,0.09004313226404774,0.3506827241495348,0.25676523553425007,95197.195,mortgage,1.0,salaried,1,0
CUST004836,863,82.74000000000001,0.09002045602339265,0.3984937399181834,0.21514457832870532,81214.96,personal,1.05,self_employed,1,0
CUST003896,864,82.72,0.0899743649489364,0.5222574908595856,0.17227970210795301,76861.23,home,1.0,self_employed,1,0
CUST003279,865,82.69999999999999,0.08981824718068565,0.4686175976210573,0.19166639843797806,87087.69,auto,1.0,self_employed,0,0
CUST000748,866,82.67999999999999,0.08978730032317656,0.7309109688289628,0.12284300571796082,57182.402,personal,1.0,salaried,1,1
CUST004583,867,82.66,0.08970805903740992,0.2427088002624276,0.3696118926895669,133107.42,none,1.0,salaried,0,0
CUST001129,868,82.64,0.08968704319961145,0.3069026010911092,0.25411558240231785,107689.22,home,1.15,salaried,0,0
CUST004413,869,82.62,0.08949825007484595,0.6656429563234219,0.13445383778891914,85535.766,home,1.0,salaried,1,1
CUST000049,870,82.60000000000001,0.08942249308576676,0.3015292569602598,0.29656323896142606,146485.69,personal,1.0,salaried,0,0
CUST004300,871,82.58,0.08938678920028506,0.5569670530965041,0.1604884682196763,62853.535,auto,1.0,salaried,1,0
CUST004650,872,82.56,0.08934293002539445,0.3741998536285029,0.21705205036842562,107736.125,mortgage,1.1,salaried,0,0
CUST001754,873,82.54,0.08920727217001256,0.6096161336801679,0.13936525320564577,55757.305,personal,1.05,salaried,1,0
CUST001521,874,82.52,0.08904769176097661,0.3806811728430515,0.23391672116574438,87521.36,mortgage,1.0,self_employed,0,0
CUST000740,875,82.5,0.08903917094424972,0.6150807695692915,0.12587837218954986,59377.87,home,1.15,self_employed,1,0
CUST004002,876,82.48,0.0890282542097286,0.5131261393145813,0.1735016936160179,77608.94,auto,1.0,business_owner,0,0
CUST004089,877,82.46,0.08893981326957373,0.4993521230470897,0.17811041380350068,81531.734,personal,1.0,self_employed,0,0
CUST001132,878,82.44,0.0889299456205239,0.487347707351618,0.1824774063343681,70240.6,home,1.0,salaried,1,1
CUST002566,879,82.42,0.08889391981855514,0.6500490214988891,0.13674956330767596,73101.81,mortgage,1.0,salaried,1,1
CUST001317,880,82.4,0.08883957688989687,0.261338016774456,0.3399412683481431,123139.734,auto,1.0,salaried,0,0
CUST004230,881,82.38,0.08881658450201027,0.561242638044992,0.15824988780501437,62101.496,home,1.0,self_employed,1,1
CUST000605,882,82.36,0.08879087319718795,0.387810657362751,0.21805160526874276,82191.56,personal,1.05,business_owner,1,1
CUST003742,883,82.34,0.08873398508160624,0.2619815527225475,0.33870318027918667,122723.805,auto,1.0,business_owner,0,0
CUST003628,884,82.32,0.08860116405815441,0.3669362891665764,0.24146198311263933,90056.15,auto,1.0,self_employed,0,0
CUST002491,885,82.3,0.08856801188908889,0.572513773924844,0.15470022892534901,68964.13,home,1.0,self_employed,1,1
CUST004276,886,82.28,0.08849102243435296,0.396412276358131,0.21259978373387892,80360.05,personal,1.05,salaried,1,1
CUST000123,887,82.26,0.08842199725287189,0.5703580287391818,0.15502893410361065,61019.434,mortgage,1.0,salaried,0,0
CUST004289,888,82.24000000000001,0.08841532879497248,0.5983629705573891,0.14072574538560087,56214.355,personal,1.05,self_employed,1,0
CUST003165,889,82.22,0.0883825081754348,0.6095440210777294,0.1449977444109229,57649.51,mortgage,1.0,salaried,1,1
CUST002456,890,82.2,0.08837415476440742,0.6295372113248409,0.1403795568786583,63111.457,mortgage,1.0,business_owner,1,1
CUST002439,891,82.17999999999999,0.0883297484419923,0.2887905755039476,0.3058609107580967,152733.8,none,1.0,business_owner,0,0
CUST004030,892,82.16,0.08832886982358285,0.5515669804294986,0.1601416925915366,72034.51,auto,1.0,salaried,1,1
CUST001003,893,82.14,0.08831641148150707,0.3768273171320904,0.23436838962115172,120449.41,personal,1.0,salaried,0,0
CUST001832,894,82.12,0.08823249330604657,0.218165585827994,0.40442901647930296,165024.34,none,1.0,salaried,0,0
CUST000905,895,82.1,0.0881883076699196,0.5533700576439791,0.1593658826525399,81188.69,mortgage,1.0,business_owner,1,1
CUST002336,896,82.08,0.08817868205372587,0.3235211551122554,0.2725592458494086,113124.18,auto,1.0,self_employed,0,0
CUST002791,897,82.06,0.08817718265941647,0.3267490632477169,0.2698620824891763,99597.01,home,1.0,salaried,0,0
CUST003876,898,82.04,0.08813814084768125,0.5269592655177526,0.16725797725765953,65127.715,mortgage,1.0,self_employed,1,0
CUST003332,899,82.02000000000001,0.08808996686819556,0.1992834486472348,0.40184866633733435,143937.19,mortgage,1.1,salaried,0,0
CUST003680,900,82.0,0.08808498458281658,0.4657514465232761,0.1891244466127804,82507.336,home,1.0,salaried,0,0
CUST004606,901,81.98,0.08801971869869026,0.5867489820626322,0.14286910771941302,56934.406,personal,1.05,salaried,1,1
CUST001980,902,81.96,0.08798299945370656,0.4683072520621313,0.17892811278083054,69048.234,personal,1.05,salaried,1,1
CUST002030,903,81.94,0.08792936131257896,0.6076638092193084,0.14470067161897557,57549.71,home,1.0,salaried,1,0
CUST004505,904,81.92,0.08777780135931593,0.3845232990098293,0.19850168537952018,75623.87,home,1.15,self_employed,1,1
CUST004171,905,81.89999999999999,0.08772785454156304,0.4411773060743428,0.17291254526326927,76903.07,home,1.15,business_owner,0,0
CUST001082,906,81.88,0.08771763448034436,0.4476202010988464,0.19596442310916612,85868.055,auto,1.0,salaried,0,0
CUST002346,907,81.86,0.08769226164165146,0.2820030231295476,0.3109621332015546,154366.4,home,1.0,salaried,0,0
CUST001694,908,81.84,0.08769140794359469,0.4263287915769527,0.20568962189776555,89508.62,mortgage,1.0,salaried,0,0
CUST001907,909,81.82000000000001,0.08767553257150446,0.7693545201375926,0.11395985891630872,47222.5,mortgage,1.0,salaried,1,1
CUST000056,910,81.80000000000001,0.08765185924962983,0.4854887047419171,0.18054356032078037,80049.04,auto,1.0,salaried,1,0
CUST000120,911,81.78,0.08760103841851208,0.4500853408167679,0.16924527219185445,65795.336,home,1.15,salaried,0,0
CUST000161,912,81.76,0.08759731469529398,0.4508329057094042,0.19430106717134144,74212.695,home,1.0,salaried,0,0
CUST004762,913,81.74,0.087527164023325,0.2751582279055757,0.30295006791635515,110712.74,personal,1.05,self_employed,0,0
CUST002460,914,81.72,0.087512765428258,0.5099969472583107,0.17159468482844323,75747.45,personal,1.0,salaried,1,1
CUST004747,915,81.69999999999999,0.08751258756875929,0.2690890319534368,0.32521796571739303,118193.52,auto,1.0,self_employed,0,0
CUST004439,916,81.67999999999999,0.08748464393062849,0.5464606784484788,0.160093209595641,62720.75,mortgage,1.0,self_employed,1,1
CUST002590,917,81.66,0.08747725725472794,0.6089040927980183,0.1436634410728872,57201.258,mortgage,1.0,salaried,1,0
CUST004016,918,81.64,0.08746149655128414,0.4765568935986177,0.18352792232389573,81228.03,mortgage,1.0,salaried,1,1
CUST002348,919,81.62,0.08742349852120027,0.3940155807600098,0.22187827789086564,83477.11,mortgage,1.0,self_employed,0,0
CUST003182,920,81.60000000000001,0.08740184772507367,0.5542825091433041,0.15768465770309345,61911.61,mortgage,1.0,salaried,0,0
CUST001128,921,81.58,0.0873893002054838,0.3633231988189927,0.22907401792162377,85894.48,personal,1.05,self_employed,1,1
CUST003194,922,81.56,0.08723082195019023,0.4639762352623855,0.17905437169408941,69090.65,personal,1.05,salaried,1,0
CUST003670,923,81.54,0.0871721282165487,0.7845491867497103,0.11111110646572968,46265.477,home,1.0,business_owner,1,1
CUST003485,924,81.52000000000001,0.08715736478031072,0.4922738385893061,0.15395701926722397,60659.33,home,1.15,salaried,1,1
CUST002785,925,81.5,0.08715416284007875,0.6378494767438495,0.13013095978901604,52655.094,personal,1.05,salaried,1,1
CUST004771,926,81.47999999999999,0.08710332244130699,0.3917464480216349,0.1933444959020969,84457.99,home,1.15,salaried,0,0
CUST002159,927,81.46,0.08703566390826782,0.3887115439796145,0.2239081016663408,95457.336,home,1.0,self_employed,1,1
CUST004851,928,81.44,0.08702445258928583,0.3771767008790652,0.2097508635425992,106063.73,mortgage,1.1,salaried,0,0
CUST003240,929,81.42,0.08702414445058813,0.5519474878085034,0.15766743462519556,61905.824,mortgage,1.0,salaried,1,1
CUST004534,930,81.4,0.08698524475163931,0.4365436132235878,0.1732686974933574,67146.984,home,1.15,business_owner,1,1
CUST000861,931,81.38,0.08696210017360503,0.4083647689662864,0.21295201442998238,80478.38,mortgage,1.0,salaried,1,1
CUST000081,932,81.36,0.08692072901938785,0.8443942264819622,0.09803672750112018,41873.21,personal,1.05,salaried,1,1
CUST002797,933,81.34,0.0868813548135766,0.4018346997533408,0.20591588404956707,78114.63,personal,1.05,salaried,0,0
CUST003300,934,81.32000000000001,0.08687639481564884,0.432028034188556,0.20108971626996816,76493.305,mortgage,1.0,salaried,0,0
CUST004733,935,81.3,0.08687401779615639,0.5305099911800063,0.16375566764147773,63951.133,mortgage,1.0,salaried,1,0
CUST001743,936,81.28,0.08676190385073748,0.368565953047931,0.22419429666907978,84255.164,personal,1.05,salaried,0,0
CUST004936,937,81.26,0.08676128500232803,0.5078831543151312,0.14854715107834912,58841.914,home,1.15,salaried,1,1
CUST004155,938,81.24,0.08670117459394251,0.7971475789731626,0.10876427010620258,45477.07,mortgage,1.0,salaried,1,1
CUST000713,939,81.22,0.08656508812877006,0.4814535604675252,0.17123757688064706,66464.64,personal,1.05,self_employed,1,1
CUST000892,940,81.2,0.08648253606507197,0.632264311518876,0.13678225148801568,74042.03,auto,1.0,salaried,1,0
CUST002717,941,81.17999999999999,0.08642177475431302,0.4727196551530242,0.1828182387007737,94595.38,auto,1.0,self_employed,0,0
CUST002950,942,81.16,0.08632637542687756,0.6316010218423486,0.13667865066948093,63393.56,mortgage,1.0,salaried,1,1
CUST004596,943,81.14,0.08625702743209496,0.4334790882544648,0.19898774766606406,75787.16,auto,1.0,salaried,1,1
CUST001185,944,81.12,0.08619115241543117,0.416379901284175,0.20700123168674894,90114.664,auto,1.0,salaried,0,0
CUST003575,945,81.1,0.08613417667419661,0.5179514848635879,0.166297769562108,74884.586,personal,1.0,salaried,1,0
CUST002584,946,81.08,0.08604150317652987,0.3930782094108386,0.19034048854174612,72882.16,home,1.15,salaried,0,0
CUST001863,947,81.06,0.0859981695555882,0.3399924153049082,0.2529414354095643,93912.61,home,1.0,self_employed,1,0
CUST000747,948,81.04,0.085988048820818,0.6374357251966154,0.13489681456792402,61542.477,auto,1.0,self_employed,1,1
CUST001069,949,81.02000000000001,0.08596336456347665,0.5888785298664765,0.1459780926008088,79149.86,mortgage,1.0,self_employed,1,1
CUST000009,950,81.0,0.08585810779450621,0.3877884131715423,0.19252567027088957,73616.26,home,1.15,business_owner,0,0
CUST003841,951,80.97999999999999,0.085811801833748,0.2089526744327106,0.4106757765447129,146902.61,auto,1.0,salaried,0,0
CUST002689,952,80.96,0.08578821921622619,0.6081735596098032,0.14105877814100776,63440.504,auto,1.0,salaried,1,1
CUST000501,953,80.94,0.08578715010263208,0.6079279116090619,0.14111401773866722,56344.793,auto,1.0,salaried,1,1
CUST000789,954,80.92,0.0857746207848416,0.2661659950972732,0.3222598767866435,117199.766,home,1.0,salaried,0,0
CUST002869,955,80.89999999999999,0.08577409333041988,0.3652566090107794,0.23483241976844976,87828.984,home,1.0,business_owner,0,0
CUST004041,956,80.88,0.08564935134113745,0.5847927562027441,0.14646103330227186,58141.094,home,1.0,business_owner,1,1
CUST004841,957,80.86,0.08563219908038763,0.5656474413670958,0.1441789873875296,57374.453,personal,1.05,salaried,1,1
CUST004510,958,80.84,0.08561110745857331,0.5158521589475109,0.1580576656345455,62036.92,personal,1.05,self_employed,1,1
CUST000297,959,80.82000000000001,0.08557854081697817,0.3437284706289777,0.24897134840294358,109075.766,auto,1.0,business_owner,1,1
CUST004777,960,80.80000000000001,0.08547681653617586,0.527510071133634,0.15432215685336634,60781.996,personal,1.05,self_employed,0,0
CUST004142,961,80.78,0.08546287142019045,0.5518109831079686,0.15487707573132625,60968.418,auto,1.0,self_employed,0,0
CUST004711,962,80.76,0.0853852236910232,0.5231674020722713,0.16320822618689826,63767.223,home,1.0,salaried,1,1
CUST003749,963,80.74,0.08538059963476524,0.731882308846158,0.11110373322619407,46263.0,personal,1.05,self_employed,1,0
CUST002534,964,80.72,0.08537356447228085,0.840956875009373,0.10151955113195228,49308.203,mortgage,1.0,salaried,1,1
CUST002999,965,80.69999999999999,0.08535981062621552,0.3378214389761878,0.25267730456927073,121551.19,auto,1.0,self_employed,0,0
CUST001549,966,80.67999999999999,0.08535359263489459,0.6014038779472503,0.14192391463491866,65414.715,mortgage,1.0,self_employed,1,0
CUST000367,967,80.66,0.08534576494783452,0.5459852319267254,0.15631515278656558,84200.34,home,1.0,salaried,1,1
CUST003659,968,80.64,0.08529954143888076,0.6445656221063767,0.12603473677007956,51278.99,personal,1.05,salaried,1,1
CUST001789,969,80.62,0.08526203588892163,0.46556272940571,0.18313758920899548,81108.555,mortgage,1.0,salaried,0,0
CUST004080,970,80.60000000000001,0.0852417320317222,0.5368586247574376,0.1587787326137043,85828.27,mortgage,1.0,salaried,1,1
CUST002896,971,80.58,0.08518182655681271,0.3863481001556317,0.20998045303975035,79480.1,personal,1.05,self_employed,0,0
CUST004383,972,80.56,0.08517938094453488,0.503330594971889,0.16117283701322943,63083.445,personal,1.05,salaried,0,0
CUST003642,973,80.54,0.08516630096914021,0.341853691582702,0.24913085061284643,106522.93,auto,1.0,salaried,0,0
CUST000761,974,80.52,0.08504811014461386,0.599311064292117,0.1419097947825632,56612.13,home,1.0,salaried,0,0
CUST003303,975,80.5,0.08500945719406106,0.97415262857638,0.08726502880590005,38254.516,auto,1.0,business_owner,0,0
CUST004443,976,80.47999999999999,0.08494987539504871,0.62137080138376,0.13671365826310122,54866.516,home,1.0,self_employed,1,1
CUST000074,977,80.46,0.08488077881701998,0.3081996464845658,0.23948558580861795,89392.19,home,1.15,business_owner,0,0
CUST001748,978,80.44,0.08487724992356753,0.3335672143529392,0.25445321443899765,94420.484,mortgage,1.0,self_employed,0,0
CUST004719,979,80.42,0.0848770633334846,0.6388024448968803,0.13286903331621722,61137.945,personal,1.0,business_owner,1,1
CUST003314,980,80.4,0.08483609154874283,0.5445434363694375,0.1557930660487973,61276.14,mortgage,1.0,self_employed,1,1
CUST000012,981,80.38,0.0847193871618706,0.2196763227995261,0.3672909742939625,132327.72,personal,1.05,salaried,0,0
CUST004968,982,80.36,0.08470725957215268,0.627743753352915,0.1349392313658446,62955.88,auto,1.0,salaried,1,1
CUST001233,983,80.34,0.08458153324431375,0.4860279961057511,0.17402605183654957,91388.46,home,1.0,salaried,0,0
CUST000954,984,80.32000000000001,0.08452980082687346,0.5116529186600047,0.16520926148189105,64439.46,mortgage,1.0,self_employed,1,1
CUST004872,985,80.3,0.0844624524677151,0.442844112958801,0.19072727850753404,73012.1,mortgage,1.0,salaried,1,1
CUST001456,986,80.28,0.08445865403287314,0.3436712630737729,0.24575419334593346,104748.36,personal,1.0,salaried,0,0
CUST001110,987,80.25999999999999,0.08443182499413693,0.5201661037979858,0.1623170452239373,72580.836,personal,1.0,business_owner,1,1
CUST003350,988,80.24,0.08436823240572243,0.5041046000164094,0.14553265403730498,57829.21,home,1.15,salaried,1,1
CUST001098,989,80.22,0.08415128087437632,0.3926206017790183,0.21433231086976895,92495.13,personal,1.0,salaried,1,1
CUST002514,990,80.2,0.08398791348326394,0.4263503496215124,0.19699271633721713,75116.94,mortgage,1.0,salaried,1,0
CUST000357,991,80.18,0.08398329527143669,0.7435737591217141,0.11294548017756183,53797.023,personal,1.0,salaried,1,0
CUST003297,992,80.16,0.08396684623014103,0.3873998059642939,0.1884736331089037,72255.0,home,1.15,business_owner,0,0
CUST000722,993,80.14,0.08394767893070496,0.5218578489543034,0.1608631145414771,71440.67,home,1.0,salaried,1,1
CUST001727,994,80.12,0.08386792173126767,0.3667304661046592,0.19886165544695697,75744.8,home,1.15,salaried,1,1
CUST002530,995,80.1,0.08384671377871661,0.4489774271473677,0.18675039926048584,81311.41,mortgage,1.0,self_employed,0,0
CUST000850,996,80.08,0.08383767594008891,0.4946806095117468,0.16947839540918588,75669.05,home,1.0,salaried,0,0
CUST003905,997,80.06,0.08376178874127047,0.3334345767423249,0.2512090664370444,93330.63,mortgage,1.0,salaried,0,0
CUST003144,998,80.04,0.08367215621783347,0.8905987748247524,0.0939504506216035,46689.797,mortgage,1.0,self_employed,0,0
CUST003604,999,80.02,0.08366498874868362,0.682227653848106,0.12263500061419548,50136.867,home,1.0,salaried,1,1
CUST000310,1000,80.0,0.08363587154114904,0.2312632778382991,0.36164786871017124,152120.03,home,1.0,salaried,0,0
CUST001778,1001,79.98,0.0835575004001147,0.3691010360226466,0.21560105240330568,81368.31,personal,1.05,self_employed,0,0
CUST002576,1002,79.96,0.08345320679240413,0.5963186805333931,0.1399473293671719,64649.797,mortgage,1.0,salaried,1,1
CUST003160,1003,79.94,0.08344056759609617,0.4757712300394505,0.17537959911778894,67856.13,mortgage,1.0,salaried,1,1
CUST000677,1004,79.92,0.08341558173000252,0.4321606301869635,0.19301985396937904,83931.72,auto,1.0,business_owner,0,0
CUST001927,1005,79.89999999999999,0.0832539736261584,0.1281282053774297,0.649770855534233,262517.0,auto,1.0,salaried,0,0
CUST000071,1006,79.88,0.08325223472562664,0.4549612029003979,0.182987547498314,80192.61,auto,1.0,self_employed,0,0
CUST004923,1007,79.86,0.08324968169065133,0.4958495059468005,0.1459939491496739,77814.37,home,1.15,self_employed,0,0
CUST000652,1008,79.84,0.08313240454868616,0.6245653970311444,0.11574295946791846,47821.523,home,1.15,salaried,0,0
CUST002911,1009,79.82000000000001,0.08312937250414794,0.4591950297670834,0.18103282290819545,69755.3,home,1.0,salaried,1,1
